id,text,label,dataset
yt_1472,यो काङ्ग्रेस भस्ट्चार गर्ने हो चोर हो भनेर र कम्युनिस्ट बलत्कार हत्यारा भनेर यस्ता कुकुर हरु लाई भोट दिएर केही हुदैन अब हामि ले सबै सचेत भै सके को छौ र हुनु पर्छ यो चोर हरु लाई पत्यसाप गर्नु पर्छ ।,1,youtube
yt_1473,अब नयाँ युवा को पाटी खोलेर आगामी दिन मा देश चलाउन पर्छ रबि दाइ ज्ञानेद्र दाइ अपिल दाइ लेलिन दाइ जस्ता लाई भोट दिने हो अब ।,0,youtube
yt_1474,म लाई त यो मावबादी मनै पर्दैन तर गगन ले गरे को कुरा ठिक छ अब यो सरकार ढाल्नु पर्छ ।,1,youtube
yt_1475,गगन सर अब तातिनु पर्यो ।,0,youtube
yt_1476,Good सबै मिल्यर ग्यानेन्द्र साही लाई support गरौं ।,0,youtube
yt_1477,घर गयर बाख्रा को हेर बिचार गर यता नबोल्दा पनि हुन्छ ।,1,youtube
yt_1478,गगन थापा सबै भन्दा पहिला मेरो जय नेपाल तपाईं एउ टा भर पर्दाे र युवा नेता हाे अाशा काे दियाे हाे त्यसैले मेराे शुजाभ तपाई लाई भ्रष्टाचार र बेथिति बारे मा खुलेर बाेल्नुस जाे सुकै हाेस त्यस मा शेरे भएनि कारबाइकाे माग गर्नुस तब अाउने छ पहिलाे पाटि काग्रेश ।,0,youtube
yt_1479,गगन थापा सबै भन्दा पहिला मेरो जय नेपाल तपाईं एउ टा भर पर्दाे र युवा नेता हाे अाशा काे दियाे हाे त्यसैले मेराे शुजाभ तपाई लाई भ्रष्टाचार र बेथिति बारे मा खुलेर बाेल्नुस जाे सुकै हाेस त्यस मा शेरे भएनि कारबाइकाे माग गर्नुस तब अाउने छ पहिलाे पाटि काग्रेश ।,0,youtube
yt_1480,कम्युनिस्ट हरू मुक्त्त नेपाल बनाउन पर्याे ।,1,youtube
yt_1481,राम्रो काम लाई समर्थन र नराम्रो कामलाइ घोर बिरोध गर्नु पर्यो नि ।,0,youtube
